tweet_id,created_at,date,hour,weekday,author_id,author_type,tweet_text_raw,sentiment_text,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
2432628,2017-11-14 20:43:59+00:00,2017-11-14,20,Tuesday,698162,Customer,"@115879 @AskLyft Please make it clearer to pax when they're ordering Lyft Line. 3x in as many weeks I've had pax yell at me (driver) and, sometimes, other pax insisting that they didn't order a shared ride and it made for a miserable ride all around.","@user @user Please make it clearer to pax when they're ordering Lyft Line. 3x in as many weeks I've had pax yell at me (driver) and, sometimes, other pax insisting that they didn't order a shared ride and it made for a miserable ride all around.",0.87676924,0.11528967,0.00794099,-0.86882825,Negative
795380,2017-10-12 14:30:22+00:00,2017-10-12,14,Thursday,sprintcare,Support,@229902 You can click the following link to view our promotions https://t.co/OLXF2ShjmN -CW,@user You can click the following link to view our promotions http -CW,0.00430552,0.68629134,0.30940318,0.30509766,Neutral
1245202,2017-10-26 00:13:07+00:00,2017-10-26,0,Thursday,AskPlayStation,Support,"@412124 Gracias por la info. Para resolver este problema de red, sigue los pasos en este artículo https://t.co/2ONeDqztFs","@user Gracias por la info. Para resolver este problema de red, sigue los pasos en este artículo http",0.02459599,0.74420649,0.23119745,0.20660146,Neutral
1713204,2017-10-17 17:49:16+00:00,2017-10-17,17,Tuesday,Safaricom_Care,Support,@386207 We called and the calls are now coming through. ^IN,@user We called and the calls are now coming through. ^IN,0.01131854,0.70024121,0.28844026,0.27712171,Neutral
743578,2017-10-11 15:51:24+00:00,2017-10-11,15,Wednesday,297794,Customer,@AmericanAir I need help they will not accept any payments over the phone. I'm located in Dallas and trying to fly my mother from chicago,@user I need help they will not accept any payments over the phone. I'm located in Dallas and trying to fly my mother from chicago,0.80877745,0.18265486,0.00856767,-0.80020978,Negative
868129,2017-10-09 17:39:37+00:00,2017-10-09,17,Monday,218193,Customer,@326122 Ok but have you had an uber a street over randomly decide to just drive 16 blocks up for absolutely no reason 🙃,@user Ok but have you had an uber a street over randomly decide to just drive 16 blocks up for absolutely no reason 🙃,0.61198026,0.35972759,0.02829217,-0.58368809,Negative
326590,2017-10-07 15:55:18+00:00,2017-10-07,15,Saturday,Postmates_Help,Support,@193815 Feel free to DM us your email address and we can escalate your email to our Customer Account Team.,@user Feel free to DM us your email address and we can escalate your email to our Customer Account Team.,0.02894615,0.87431651,0.09673734,0.06779119,Neutral
2128530,2017-11-08 17:01:46+00:00,2017-11-08,17,Wednesday,626611,Customer,"@SpotifyCares, when will I be receiving an email with the code for @84365's presale happening in an hour? I already follow him on your platform. Thanks much!","@user, when will I be receiving an email with the code for @user's presale happening in an hour? I already follow him on your platform. Thanks much!",0.00323391,0.19960982,0.79715627,0.79392236,Positive
931929,2017-11-07 16:57:08+00:00,2017-11-07,16,Tuesday,341060,Customer,@comcastcares you guys have the worst customer service in the history of the world,@user you guys have the worst customer service in the history of the world,0.95549601,0.03763057,0.00687342,-0.94862259,Negative
2868623,2017-11-28 02:28:45+00:00,2017-11-28,2,Tuesday,587753,Customer,@XboxSupport Could you answer my dm’s,@user Could you answer my dm’s,0.05928265,0.87178028,0.06893706,0.00965441,Neutral
322887,2017-10-07 14:35:25+00:00,2017-10-07,14,Saturday,192916,Customer,@AmazonHelp I have got an empty box but i am guilty because in back once i have faced same problem.,@user I have got an empty box but i am guilty because in back once i have faced same problem.,0.80584800,0.18493432,0.00921767,-0.79663033,Negative
353185,2017-10-08 16:00:09+00:00,2017-10-08,16,Sunday,199972,Customer,@AmazonHelp yes,@user yes,0.06024576,0.67141050,0.26834375,0.20809799,Neutral
1386122,2017-11-03 15:21:05+00:00,2017-11-03,15,Friday,AirAsiaSupport,Support,"@442552 Hi Maria,case 00172421 and 00172337 under review, kindly allow the relevant team to keep you updated. Thanks- Mariya","@user Hi Maria,case 00172421 and 00172337 under review, kindly allow the relevant team to keep you updated. Thanks- Mariya",0.03356209,0.76247686,0.20396107,0.17039899,Neutral
1772376,2017-11-08 23:23:22+00:00,2017-11-08,23,Wednesday,630404,Customer,@115913 @115911 I hate my Samsung phone love the service hate the phone,@user @user I hate my Samsung phone love the service hate the phone,0.91418797,0.07210489,0.01370711,-0.90048086,Negative
2934940,2017-11-29 05:45:07+00:00,2017-11-29,5,Wednesday,811487,Customer,"@ComcastCares #mobile_Care Internet down, again, 60618. This is getting ridiculous. It's every night at this time. For over a month. #comcastsucks","@user #mobile_Care Internet down, again, 60618. This is getting ridiculous. It's every night at this time. For over a month. #comcastsucks",0.95043761,0.04387150,0.00569083,-0.94474677,Negative
2619951,2017-11-17 10:22:19+00:00,2017-11-17,10,Friday,740337,Customer,"@AppleSupport I have checked my settings and nothing is sticking out to me to say 'if you delete this from your phone, say bye to it from iCloud too'. I thought iCloud was to help free up storage on your phone, not delete stuff that you have removed from your phone to free up storage? 😡","@user I have checked my settings and nothing is sticking out to me to say 'if you delete this from your phone, say bye to it from iCloud too'. I thought iCloud was to help free up storage on your phone, not delete stuff that you have removed from your phone to free up storage? 😡",0.72387773,0.26201591,0.01410628,-0.70977145,Negative
1778225,2017-11-08 00:06:17+00:00,2017-11-08,0,Wednesday,336794,Customer,@AmericanAir 10 minute wait for Eagle bus is inexcusable.,@user 10 minute wait for Eagle bus is inexcusable.,0.91353130,0.07912222,0.00734645,-0.90618486,Negative
937633,2017-10-21 06:22:56+00:00,2017-10-21,6,Saturday,339484,Customer,MAJOR #customerservice/points NIGHTMARE trying 2access MY @Delta POINTS-getting ping ponged btwn @AskAmex &amp;Delta #HELP #URGENT #STILLWAITING,MAJOR #customerservice/points NIGHTMARE trying 2access MY @user POINTS-getting ping ponged btwn @user &amp;Delta #HELP #URGENT #STILLWAITING,0.92326719,0.06917118,0.00756163,-0.91570556,Negative
2915314,2017-11-28 22:59:45+00:00,2017-11-28,22,Tuesday,Delta,Support,"@806982 Hi there, D K! Which airport are you currently in? *ADB","@user Hi there, D K! Which airport are you currently in? *ADB",0.00839662,0.75012934,0.24147405,0.23307742,Neutral
2412118,2017-11-26 19:17:38+00:00,2017-11-26,19,Sunday,245579,Customer,"@Safaricom_Care I am so greatfull for one Mr Samuel who called to assist, and just after 10min I was on. I almost lost hope since yesterday thinking this resist thing has affected our better option","@user I am so greatfull for one Mr Samuel who called to assist, and just after 10min I was on. I almost lost hope since yesterday thinking this resist thing has affected our better option",0.13644889,0.23128222,0.63226885,0.49581996,Positive
1309380,2017-10-27 09:01:27+00:00,2017-10-27,9,Friday,175963,Customer,"@MicrosoftHelps What do you mean? Shut it down using ""Shut Down"" rather than a hard shut down?","@user What do you mean? Shut it down using ""Shut Down"" rather than a hard shut down?",0.36973077,0.61648059,0.01378871,-0.35594206,Neutral
1607755,2017-11-05 08:51:36+00:00,2017-11-05,8,Sunday,AirAsiaSupport,Support,"@493789 Sorry for the inconvenience, Carla. Can you DM us the booking number to check? -Miza","@user Sorry for the inconvenience, Carla. Can you DM us the booking number to check? -Miza",0.39091837,0.58349419,0.02558752,-0.36533085,Neutral
1988618,2017-10-18 18:46:51+00:00,2017-10-18,18,Wednesday,432431,Customer,@Safaricom_Care Hi. Do Safaricom network extends to China,@user Hi. Do Safaricom network extends to China,0.00877554,0.92638481,0.06483968,0.05606414,Neutral
1608746,2017-10-17 11:08:24+00:00,2017-10-17,11,Tuesday,306776,Customer,@AmazonHelp @AmazonHelp I want a compensation for my time loss that has been done by your team. You didn't deliver my order twice &amp; I had loss of 17 day,@user @user I want a compensation for my time loss that has been done by your team. You didn't deliver my order twice &amp; I had loss of 17 day,0.90277708,0.09126130,0.00596166,-0.89681541,Negative
1921026,2017-10-26 23:26:06+00:00,2017-10-26,23,Thursday,Delta,Support,@569486 Our records indicate DL9858 is currently estimated to depart at 8:09pm. Our apologies for any inconvenience this may have caused. *AFN,@user Our records indicate DL9858 is currently estimated to depart at 8:09pm. Our apologies for any inconvenience this may have caused. *AFN,0.32269400,0.66217983,0.01512620,-0.30756780,Neutral
170767,2017-11-24 21:47:51+00:00,2017-11-24,21,Friday,hulu_support,Support,"@155823 While we can't make any promises, we'd be happy to share your interest with our team! 👍🏽","@user While we can't make any promises, we'd be happy to share your interest with our team! 👍🏽",0.00368290,0.10369920,0.89261788,0.88893499,Positive
316826,2017-10-21 11:48:29+00:00,2017-10-21,11,Saturday,idea_cares,Support,"@191641 Please dm us your alternate contact details so that we will call you to raise an request for your concern. Rgds, Saransh https://t.co/LBfZgLCSfr","@user Please dm us your alternate contact details so that we will call you to raise an request for your concern. Rgds, Saransh http",0.04155529,0.89261287,0.06583180,0.02427651,Neutral
906595,2017-10-13 18:28:24+00:00,2017-10-13,18,Friday,335257,Customer,@335259 @335260 @335258 @115858 @ATT 2700 to 5k is a crash now?,@user @user @user @user @user 2700 to 5k is a crash now?,0.34054315,0.64059722,0.01885957,-0.32168358,Neutral
2469914,2017-11-15 10:50:34+00:00,2017-11-15,10,Wednesday,Morrisons,Support,@318937 Haha we tried you warn you ;). - Janay,@user Haha we tried you warn you ;). - Janay,0.00793694,0.18881738,0.80324566,0.79530872,Positive
2565501,2017-11-16 19:28:35+00:00,2017-11-16,19,Thursday,132456,Customer,"@AmazonHelp De temps en temps il m'aide à coder mes projets universitaires... Mais attention, ça doit rester un secret 😆😂","@user De temps en temps il m'aide à coder mes projets universitaires... Mais attention, ça doit rester un secret 😆😂",0.04183539,0.81782520,0.14033951,0.09850412,Neutral
1868946,2017-10-21 00:33:25+00:00,2017-10-21,0,Saturday,558244,Customer,@AmericanAir Charged our credit card twice for premium economy upgrade at check in - no upgrade given. Now mech delayed - able to help fix?,@user Charged our credit card twice for premium economy upgrade at check in - no upgrade given. Now mech delayed - able to help fix?,0.79521978,0.19531424,0.00946605,-0.78575373,Negative
708822,2017-10-11 18:07:42+00:00,2017-10-11,18,Wednesday,187485,Customer,@Safaricom_Care I recieved the reversal..thank you for your help.,@user I recieved the reversal..thank you for your help.,0.00681121,0.12270132,0.87048751,0.86367630,Positive
1864639,2017-10-30 08:44:09+00:00,2017-10-30,8,Monday,557094,Customer,@SW_Help so why is the 7.58 crawling into Waterloo?,@user so why is the 7.58 crawling into Waterloo?,0.08292048,0.90496778,0.01211170,-0.07080878,Neutral
2821829,2017-11-27 01:12:57+00:00,2017-11-27,1,Monday,786407,Customer,@786408 to your credit card and to the cops,@user to your credit card and to the cops,0.38747871,0.58024669,0.03227455,-0.35520416,Neutral
34906,2017-11-01 13:08:05+00:00,2017-11-01,13,Wednesday,BofA_Help,Support,"@123591 Were you able to get it fixed? If not, I’d like to help. ^js","@user Were you able to get it fixed? If not, I’d like to help. ^js",0.03761695,0.72860014,0.23378290,0.19616595,Neutral
2118165,2017-11-08 12:53:23+00:00,2017-11-08,12,Wednesday,airtel_care,Support,"@281111 calls, N250 for calls to other local networks, and N500 bonus data credit when you recharge N100 for example. Thank you. ^Martha (5/5)","@user calls, N250 for calls to other local networks, and N500 bonus data credit when you recharge N100 for example. Thank you. ^Martha (5/5)",0.00408089,0.38075739,0.61516178,0.61108089,Positive
1371470,2017-10-16 15:30:42+00:00,2017-10-16,15,Monday,AmericanAir,Support,@331530 We'd love to have you as our newest #TravelFriend!,@user We'd love to have you as our newest #TravelFriend!,0.00154251,0.01554767,0.98290974,0.98136723,Positive
1889413,2017-10-22 14:47:26+00:00,2017-10-22,14,Sunday,563463,Customer,".@AlaskaAir you have screwed me for the last time. Cancelled flights, delays, downgrades to coach in middle seat. No notification. 👎🏽",".@user you have screwed me for the last time. Cancelled flights, delays, downgrades to coach in middle seat. No notification. 👎🏽",0.95032972,0.04481698,0.00485325,-0.94547647,Negative
1183143,2017-10-24 22:33:22+00:00,2017-10-24,22,Tuesday,AirbnbHelp,Support,@398211 Hello there. We're sorry you're experiencing this. Please DM us with more information on how we can help. We're standing by.,@user Hello there. We're sorry you're experiencing this. Please DM us with more information on how we can help. We're standing by.,0.27168524,0.65767491,0.07063983,-0.20104541,Neutral
977770,2017-10-14 09:23:32+00:00,2017-10-14,9,Saturday,351898,Customer,"@AmazonHelp Great, another non UK call centre, thanks for that, another wasted phone call.","@user Great, another non UK call centre, thanks for that, another wasted phone call.",0.65182376,0.20282461,0.14535156,-0.50647220,Negative
1630190,2017-10-17 11:55:48+00:00,2017-10-17,11,Tuesday,VirginAtlantic,Support,@140747 Glad you all had such a grand time David and the team welcomed you and your new friend. ^G :),@user Glad you all had such a grand time David and the team welcomed you and your new friend. ^G :),0.00208274,0.00785082,0.99006641,0.98798367,Positive
2668438,2017-11-19 10:16:18+00:00,2017-11-19,10,Sunday,ATVIAssist,Support,"@751635 Apologies for the delay, we are actively working to resolve these issues now, we appreciate your patience ^NM","@user Apologies for the delay, we are actively working to resolve these issues now, we appreciate your patience ^NM",0.08673016,0.66160911,0.25166076,0.16493060,Neutral
2511840,2017-10-30 05:41:08+00:00,2017-10-30,5,Monday,715898,Customer,@21167 heard about your monthly subscription package for UberX and UberPool. Is it for select consumers only? Haven't received an email,@user heard about your monthly subscription package for UberX and UberPool. Is it for select consumers only? Haven't received an email,0.25911430,0.72392780,0.01695788,-0.24215641,Neutral
1267864,2017-10-26 13:43:16+00:00,2017-10-26,13,Thursday,416867,Customer,@SouthwestAir I will be calling after my flight lands.,@user I will be calling after my flight lands.,0.01302924,0.88022071,0.10675012,0.09372088,Neutral
331345,2017-10-07 18:51:02+00:00,2017-10-07,18,Saturday,AmazonHelp,Support,@194889 Gute Entscheidung 😊 Dann wünschen wir vorab schon mal viel Spaß und noch ein schönes Wochenende! Gruß ^MH,@user Gute Entscheidung 😊 Dann wünschen wir vorab schon mal viel Spaß und noch ein schönes Wochenende! Gruß ^MH,0.00507056,0.07267933,0.92225009,0.91717953,Positive
141404,2017-11-23 17:35:34+00:00,2017-11-23,17,Thursday,147897,Customer,"@AldiUK as you can see, our brooklea splitpots not including 3 strawberry chocolate shortcake?! My son has had 2 they were both vanilla chocolate digestives, my suspicion was not peaked until I looked for the strawberry one! Not happy!! All 6 the same! https://t.co/AobQwayuEy","@user as you can see, our brooklea splitpots not including 3 strawberry chocolate shortcake?! My son has had 2 they were both vanilla chocolate digestives, my suspicion was not peaked until I looked for the strawberry one! Not happy!! All 6 the same! http",0.86641324,0.11917343,0.01441340,-0.85199984,Negative
1623636,2017-11-05 17:30:56+00:00,2017-11-05,17,Sunday,VirginTrains,Support,"@497344 Hi Sarah, apologies, have you spoken to station staff? ^HP","@user Hi Sarah, apologies, have you spoken to station staff? ^HP",0.10565441,0.85519826,0.03914740,-0.06650701,Neutral
1258477,2017-10-26 08:12:00+00:00,2017-10-26,8,Thursday,Ask_WellsFargo,Support,"@252455 Thanks for visiting our Las Vegas branch, DC. We're happy to see you again. ^HH","@user Thanks for visiting our Las Vegas branch, DC. We're happy to see you again. ^HH",0.00139929,0.01333480,0.98526591,0.98386662,Positive
859875,2017-10-13 14:00:42+00:00,2017-10-13,14,Friday,324157,Customer,Didn’t get upgraded for this @Delta flight. Will probably be grumpy about it all day.,Didn’t get upgraded for this @user flight. Will probably be grumpy about it all day.,0.93534261,0.05778870,0.00686877,-0.92847384,Negative
2689269,2017-11-15 15:48:12+00:00,2017-11-15,15,Wednesday,756089,Customer,I’m so over my Pearson account not working 🙄🙄,I’m so over my Pearson account not working 🙄🙄,0.91810501,0.07221331,0.00968170,-0.90842330,Negative
1155563,2017-10-24 16:57:59+00:00,2017-10-24,16,Tuesday,XboxSupport,Support,@165882 Heyo! Could you power cycle https://t.co/QENEhDawC3 your console and see if your game shows up in your ready to install list? ^JS,@user Heyo! Could you power cycle http your console and see if your game shows up in your ready to install list? ^JS,0.00725061,0.84551084,0.14723855,0.13998794,Neutral
2558447,2017-11-16 14:32:50+00:00,2017-11-16,14,Thursday,AsurionCares,Support,@717119 We hear your concerns. It appears our rep tried to reach you and left a voicemail. Please give us a call back at your convenience. ^AW,@user We hear your concerns. It appears our rep tried to reach you and left a voicemail. Please give us a call back at your convenience. ^AW,0.20229885,0.77090561,0.02679560,-0.17550325,Neutral
1205192,2017-10-16 13:44:28+00:00,2017-10-16,13,Monday,403075,Customer,"@idea_cares Idea, Kichha Distt. US Nagar, Uttarakhand sales representative name - Akshay. Please take some action.","@user Idea, Kichha Distt. US Nagar, Uttarakhand sales representative name - Akshay. Please take some action.",0.46324426,0.51614970,0.02060611,-0.44263815,Neutral
2383603,2017-10-20 07:24:06+00:00,2017-10-20,7,Friday,280463,Customer,@GWRHelp I'm waiting on news of a refund request made in July,@user I'm waiting on news of a refund request made in July,0.05398865,0.88302058,0.06299079,0.00900215,Neutral
1427773,2017-11-16 05:17:22+00:00,2017-11-16,5,Thursday,451658,Customer,Hi @Uber_Support This is niranjan i have a problem with your uber system where i have booked a cab at 9 am this morning n still I didn’t get cab but i’m waiting for 1 and half hour. Who is responsible for the loss of time which happened to me. Please answer,Hi @user This is niranjan i have a problem with your uber system where i have booked a cab at 9 am this morning n still I didn’t get cab but i’m waiting for 1 and half hour. Who is responsible for the loss of time which happened to me. Please answer,0.84263140,0.14991251,0.00745610,-0.83517530,Negative
39861,2017-11-01 15:08:00+00:00,2017-11-01,15,Wednesday,ChipotleTweets,Support,@124730 No! Why not? Come see us today? -AC,@user No! Why not? Come see us today? -AC,0.05032508,0.62964499,0.32002985,0.26970477,Neutral
1023936,2017-10-22 22:35:15+00:00,2017-10-22,22,Sunday,362312,Customer,@AmericanAir no. on phone waiting for supervisor,@user no. on phone waiting for supervisor,0.30424574,0.67264760,0.02310657,-0.28113917,Neutral
1539438,2017-11-04 01:55:09+00:00,2017-11-04,1,Saturday,Ask_Spectrum,Support,@422687 I apologize for the service issues. Please DM your account address and phone number and I would be happy to help. ^RT,@user I apologize for the service issues. Please DM your account address and phone number and I would be happy to help. ^RT,0.22794159,0.66914803,0.10291038,-0.12503121,Neutral
472232,2017-12-01 09:11:28+00:00,2017-12-01,9,Friday,GWRHelp,Support,@227472 Hi Ashleigh. Sorry to see you're unhappy with our complimentary WiFi. The speed and connectivity is dependent on the number of users at a time and the 3G/4G in the area. We are looking to further improve this. Natalie,@user Hi Ashleigh. Sorry to see you're unhappy with our complimentary WiFi. The speed and connectivity is dependent on the number of users at a time and the 3G/4G in the area. We are looking to further improve this. Natalie,0.61612779,0.35013109,0.03374112,-0.58238667,Negative
2140753,2017-11-08 22:23:42+00:00,2017-11-08,22,Wednesday,Tesco,Support,@599937 I'm glad to hear it arrived safely with you on release day :) - Aaron 2/2,@user I'm glad to hear it arrived safely with you on release day :) - Aaron 2/2,0.00191196,0.01263583,0.98545223,0.98354028,Positive
991021,2017-10-14 11:21:26+00:00,2017-10-14,11,Saturday,British_Airways,Support,"@354746 Hi there. When a Domestic/European flight is too busy, we’ll ask passengers to check their cabin bags in. 1/2","@user Hi there. When a Domestic/European flight is too busy, we’ll ask passengers to check their cabin bags in. 1/2",0.03617975,0.92225254,0.04156776,0.00538801,Neutral
236968,2017-10-05 14:17:57+00:00,2017-10-05,14,Thursday,airtel_care,Support,@172441 choosing Airtel. ^Omoh (2/2),@user choosing Airtel. ^Omoh (2/2),0.01476269,0.90521288,0.08002438,0.06526169,Neutral
2652202,2017-11-18 15:46:07+00:00,2017-11-18,15,Saturday,AirbnbHelp,Support,"@747999 Hi Adrian, thanks for writing us. We're not currently aware of any problems with the site. We recommend that you clear your cache and cookies and try searching again. Let us know how it goes! We're standing by to assist further if you need us. Thank you.","@user Hi Adrian, thanks for writing us. We're not currently aware of any problems with the site. We recommend that you clear your cache and cookies and try searching again. Let us know how it goes! We're standing by to assist further if you need us. Thank you.",0.05349749,0.58047980,0.36602274,0.31252525,Neutral
1290786,2017-10-25 22:19:10+00:00,2017-10-25,22,Wednesday,421848,Customer,"@hulu_support what’s going on w Apple TV. App logged me out. Now won’t log back in/load screen stuck. Delete app to redo,won’t redownload","@user what’s going on w Apple TV. App logged me out. Now won’t log back in/load screen stuck. Delete app to redo,won’t redownload",0.79354233,0.19836089,0.00809683,-0.78544550,Negative
1490669,2017-10-16 22:15:18+00:00,2017-10-16,22,Monday,466195,Customer,"@SouthwestAir I couldn’t get on at all! It spun and spun, never got a buy confirm but when I landed I got a TY for buy email! 4.5 hours wasted","@user I couldn’t get on at all! It spun and spun, never got a buy confirm but when I landed I got a TY for buy email! 4.5 hours wasted",0.91354704,0.07704557,0.00940739,-0.90413965,Negative
2455453,2017-11-15 05:01:30+00:00,2017-11-15,5,Wednesday,ChipotleTweets,Support,@703406 💃-Tay,@user 💃-Tay,0.00942394,0.70671690,0.28385910,0.27443517,Neutral
1581951,2017-10-19 08:27:09+00:00,2017-10-19,8,Thursday,486964,Customer,"@GloCare a Recharge of N,1,100 has gradually been reduced to N740..before d day runs out, it will reduce further. Plz stop dis wickedness","@user a Recharge of N,1,100 has gradually been reduced to N740..before d day runs out, it will reduce further. Plz stop dis wickedness",0.84461820,0.14589211,0.00948970,-0.83512850,Negative
2199958,2017-11-09 21:33:37+00:00,2017-11-09,21,Thursday,AlaskaAir,Support,@173031 ahh music to our ears! -Tara,@user ahh music to our ears! -Tara,0.00160623,0.02129630,0.97709739,0.97549116,Positive
1738946,2017-11-07 16:16:16+00:00,2017-11-07,16,Tuesday,524855,Customer,@AmazonHelp Non,@user Non,0.07942073,0.80318725,0.11739207,0.03797134,Neutral
2486654,2017-11-15 16:04:59+00:00,2017-11-15,16,Wednesday,ATVIAssist,Support,@710265 HQ is still a solo experience for the time being while urgent issues are addressed: https://t.co/XFrT5vwVwQ ^DS,@user HQ is still a solo experience for the time being while urgent issues are addressed: http ^DS,0.18347685,0.79064071,0.02588248,-0.15759437,Neutral
2524086,2017-11-28 10:35:05+00:00,2017-11-28,10,Tuesday,718776,Customer,@ATVIAssist I’ve not bothered playing it since.,@user I’ve not bothered playing it since.,0.79573679,0.18820861,0.01605454,-0.77968225,Negative
313580,2017-10-07 05:48:51+00:00,2017-10-07,5,Saturday,190876,Customer,@comcastcares I'https://t.co/9hDYfpq1k4 to real help not a repeat of what some smug employee had to say on the phone?,@user I'http to real help not a repeat of what some smug employee had to say on the phone?,0.75163019,0.22813949,0.02023024,-0.73139995,Negative
1027356,2017-10-16 02:16:00+00:00,2017-10-16,2,Monday,VerizonSupport,Support,"@363096 Thanks for trying. Halftime in English means it's not a cable box issue. Last week, was NBC back to English after the game? ^HSB","@user Thanks for trying. Halftime in English means it's not a cable box issue. Last week, was NBC back to English after the game? ^HSB",0.00821100,0.59888375,0.39290529,0.38469429,Neutral
429458,2017-10-16 16:18:55+00:00,2017-10-16,16,Monday,BofA_Help,Support,@217135 Thank you for letting us know. Reach out if you need additional help in the future. ^ra,@user Thank you for letting us know. Reach out if you need additional help in the future. ^ra,0.01982977,0.38975468,0.59041560,0.57058582,Positive
2006939,2017-11-04 13:07:55+00:00,2017-11-04,13,Saturday,British_Airways,Support,"@593464 Hi Felipe. Sorry we couldn't respond sooner. What trouble are you having? Please DM us your booking reference, email address and contact 1/2","@user Hi Felipe. Sorry we couldn't respond sooner. What trouble are you having? Please DM us your booking reference, email address and contact 1/2",0.63961190,0.34111413,0.01927393,-0.62033797,Negative
1176952,2017-10-25 00:20:02+00:00,2017-10-25,0,Wednesday,396829,Customer,"@JetBlue we’re sitting on the 2701 waiting to take off for JFK, 5hrs delayed due to weather. What happens if we can’t take off tonight?","@user we’re sitting on the 2701 waiting to take off for JFK, 5hrs delayed due to weather. What happens if we can’t take off tonight?",0.66280812,0.32819515,0.00899669,-0.65381143,Negative
1965414,2017-10-31 08:33:30+00:00,2017-10-31,8,Tuesday,SW_Help,Support,"@552262 Your feedback has been passed on, is there anything I can help with Andy? ^MB","@user Your feedback has been passed on, is there anything I can help with Andy? ^MB",0.01201372,0.61005127,0.37793502,0.36592130,Neutral
858932,2017-10-13 14:04:40+00:00,2017-10-13,14,Friday,AppleSupport,Support,@323935 We want to be sure you can charge your Apple Watch as you'd expect. Let us know if this helps: https://t.co/WIvZlsk5oQ,@user We want to be sure you can charge your Apple Watch as you'd expect. Let us know if this helps: http,0.00454996,0.33512527,0.66032481,0.65577485,Positive
2162243,2017-11-09 08:36:58+00:00,2017-11-09,8,Thursday,254244,Customer,@Ask_Spectrum Yes instructions were included. Followed them correctly. Spend 30 minutes taking to customer support only to have him say he’s at his “wits end” and needed to send someone to me.,@user Yes instructions were included. Followed them correctly. Spend 30 minutes taking to customer support only to have him say he’s at his “wits end” and needed to send someone to me.,0.53022623,0.40865144,0.06112238,-0.46910385,Negative
967910,2017-10-14 04:17:15+00:00,2017-10-14,4,Saturday,Walmart,Support,@349753 We ❤️ our Puerto Rico family. Our thoughts and prayers are with them through this time. -Brian,@user We ❤️ our Puerto Rico family. Our thoughts and prayers are with them through this time. -Brian,0.00999867,0.08878281,0.90121853,0.89121987,Positive
2778919,2017-11-21 15:46:30+00:00,2017-11-21,15,Tuesday,AldiUK,Support,"@507307 Congrats! You're the winner of our refrigerator competition! DM us your name, number &amp; full postal address &amp; we can send you a prize!","@user Congrats! You're the winner of our refrigerator competition! DM us your name, number &amp; full postal address &amp; we can send you a prize!",0.00204568,0.02379802,0.97415632,0.97211064,Positive
492526,2017-12-01 17:09:34+00:00,2017-12-01,17,Friday,Delta,Support,@232403 May I have your confirmation number? Please DM for privacy. *ALS,@user May I have your confirmation number? Please DM for privacy. *ALS,0.02744584,0.89263254,0.07992166,0.05247581,Neutral
2354181,2017-11-13 18:40:22+00:00,2017-11-13,18,Monday,680195,Customer,@Delta There are SEVEN ppl checking ppl in for coach &amp; ONE in first? We’ve been standing here for 15 minutes waiting for your agent to move,@user There are SEVEN ppl checking ppl in for coach &amp; ONE in first? We’ve been standing here for 15 minutes waiting for your agent to move,0.52845794,0.45061994,0.02092206,-0.50753588,Negative
166896,2017-11-22 10:00:26+00:00,2017-11-22,10,Wednesday,idea_cares,Support,"@154776 We are working on this to get it resolved at the earliest. Please bear with us for some time. Regards, Yogita","@user We are working on this to get it resolved at the earliest. Please bear with us for some time. Regards, Yogita",0.03654741,0.61257482,0.35087773,0.31433032,Neutral
401032,2017-10-09 20:03:51+00:00,2017-10-09,20,Monday,210854,Customer,"@AmericanAir You are responsible and it is anger, not frustration. This response just shows your M.O.","@user You are responsible and it is anger, not frustration. This response just shows your M.O.",0.86590052,0.12601586,0.00808367,-0.85781685,Negative
61174,2017-11-01 22:33:42+00:00,2017-11-01,22,Wednesday,SpotifyCares,Support,@130006 Gotcha. Try giving it another go using an incognito window of your browser to avoid any cache-related issues. Let us know how it goes /SY,@user Gotcha. Try giving it another go using an incognito window of your browser to avoid any cache-related issues. Let us know how it goes /SY,0.03751785,0.67072028,0.29176182,0.25424397,Neutral
2943193,2017-11-29 15:01:09+00:00,2017-11-29,15,Wednesday,813112,Customer,@AmazonHelp Ils ne peuvent/veulent pas répondre a cette question très précise et qui n'est pas lié à mon compte. C’est de la simple logique. Comment vous pouvez garantir une livraison 24h (via l’option PRIME payante) en envoyant des colissimo 48h …,@user Ils ne peuvent/veulent pas répondre a cette question très précise et qui n'est pas lié à mon compte. C’est de la simple logique. Comment vous pouvez garantir une livraison 24h (via l’option PRIME payante) en envoyant des colissimo 48h …,0.10550199,0.83260643,0.06189160,-0.04361040,Neutral
1210453,2017-10-25 11:42:21+00:00,2017-10-25,11,Wednesday,Safaricom_Care,Support,"@131341 Apologies we cannot tell. However, we can block the line. DM https://t.co/jF6LqBUAqM an alternative contact we get in touch.^PI","@user Apologies we cannot tell. However, we can block the line. DM http an alternative contact we get in touch.^PI",0.51532966,0.46962234,0.01504801,-0.50028165,Negative
884731,2017-10-20 21:02:12+00:00,2017-10-20,21,Friday,327644,Customer,"@CoxHelp Yeah, lights all drop out and slowly come back on as the connection re-establishes.","@user Yeah, lights all drop out and slowly come back on as the connection re-establishes.",0.14917681,0.80885994,0.04196324,-0.10721357,Neutral
